-0.0333241	0.403679
-0.0302355	0.382956
-0.0422123	0.509797
-0.0497902	0.611959
-0.0458683	0.497665
-0.04441	0.489569
-0.0394519	0.46119
-0.0452449	0.504144
-0.0316117	0.379823
-0.0594516	0.66796
-0.0484781	0.532881
-0.0461636	0.521566
-0.0494641	0.564471
-0.0478391	0.537963
-0.0462974	0.50695
-0.0486784	0.528791
-0.0415089	0.442934
-0.0348813	0.389322
-0.0467707	0.529092
-0.0346079	0.440925
-0.0403689	0.46918
-0.0490815	0.569416
-0.0339551	0.390675
-3.07571	0.856952
