0.100725	205.461
0.323175	206.014
0.261256	203.235
0.210253	207.34
0.344194	202.542
0.281318	204.79
0.0174882	205.724
0.271544	205.633
0.368496	206.942
0.25728	205.304
0.0561751	206.041
0.412532	206.574
0.085881	204.399
0.207297	203.509
-0.0297799	205.504
0.238561	204.302
0.447008	199.521
-0.0359702	205.621
0.251465	206.096
0.259589	208.358
0.227739	207.118
0.325838	203.754
0.387344	206.144
-13.4633	3.46491
